,ID,Lat,Lng,Bump,Distance(mi),Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Amenity,Side,Severity,timestamp,Full Date With H,Full Date Without H,Year,Day,Month,Hour,Weather_Condition,Wind_Chill(F),Precipitation(in),Temperature(F),Humidity(%),Wind_Speed(mph),Visibility(mi),Selected,Full Date,Is Holiday
5683,5821,37.747402,-122.404205,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-03 14:46:08,1570104000.0,1570053600.0,2019,3,10,14,Fair,65.0,0.0,65.0,52.0,16.0,10.0,No,2019-10-3 14:0:0,False
5684,5822,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2017-04-19 18:02:00,1492617600.0,1492552800.0,2017,19,4,18,Scattered Clouds,,,66.9,49.0,10.4,10.0,No,2017-4-19 18:0:0,False
5685,5823,37.743917,-122.405635,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-20 16:16:30,1568988000.0,1568930400.0,2019,20,9,16,Fair,81.0,0.0,81.0,31.0,14.0,10.0,No,2019-9-20 16:0:0,False
5686,5824,37.717142,-122.472446,False,0.0,True,False,False,False,True,False,False,False,R,2,2020-06-13 20:04:00,1592071200.0,1591999200.0,2020,13,6,20,Fair,61.0,0.0,61.0,62.0,10.0,10.0,No,2020-6-13 20:0:0,True
5687,5825,37.768240000000006,-122.40584,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-12-06 12:24:00,1575626400.0,1575583200.0,2019,6,12,12,Mostly Cloudy,60.0,0.0,60.0,69.0,12.0,10.0,No,2019-12-6 12:0:0,False
5688,5826,37.729924,-122.439969,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-17 15:47:00,1571317200.0,1571263200.0,2019,17,10,15,Fair / Windy,64.0,0.0,64.0,52.0,32.0,10.0,No,2019-10-17 15:0:0,False
5689,5827,37.74033,-122.408012,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-11-24 06:57:22,1606190400.0,1606168800.0,2020,24,11,6,Fair,46.0,0.0,46.0,86.0,3.0,10.0,No,2020-11-24 6:0:0,False
5690,5828,37.719624,-122.44841,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-03-18 13:10:45,1521370800.0,1521324000.0,2018,18,3,13,Overcast,,,54.0,66.0,4.6,10.0,No,2018-3-18 13:0:0,True
5691,5829,37.772949,-122.406563,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-10-11 22:44:47,1507752000.0,1507672800.0,2017,11,10,22,Mostly Cloudy,,,55.9,67.0,10.4,10.0,No,2017-10-11 22:0:0,False
5692,5830,37.73101,-122.431419,False,0.0,True,False,False,False,False,False,True,False,L,2,2018-09-27 09:00:04,1538031600.0,1537999200.0,2018,27,9,9,Overcast,,,54.0,93.0,5.8,3.0,No,2018-9-27 9:0:0,False
5693,5831,37.719158,-122.448257,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-01-14 09:27:27,1578985200.0,1578952800.0,2020,14,1,9,Fair,54.0,0.0,54.0,62.0,6.0,10.0,No,2020-1-14 9:0:0,False
5694,5832,37.769146,-122.40977,False,0.2339999999999999,False,False,True,False,False,False,False,False,R,3,2018-07-26 15:30:07,1532610000.0,1532556000.0,2018,26,7,15,Scattered Clouds,,,64.0,67.0,25.3,10.0,No,2018-7-26 15:0:0,False
5695,5833,37.710083,-122.417271,False,0.023,False,False,False,False,False,False,False,False,R,2,2020-11-26 02:42:00,1606348800.0,1606341600.0,2020,26,11,2,Fair,43.0,0.0,47.0,77.0,9.0,9.0,No,2020-11-26 2:0:0,True
5696,5834,37.71093,-122.45544,False,0.1009999999999999,False,False,False,False,False,False,False,False,R,4,2019-06-10 13:43:34,1560164400.0,1560117600.0,2019,10,6,13,Mostly Cloudy,90.0,0.0,90.0,31.0,6.0,10.0,No,2019-6-10 13:0:0,False
5697,5835,37.719714,-122.44682,False,0.067,False,False,False,False,True,False,False,False,L,2,2020-12-20 21:37:00,1608490800.0,1608415200.0,2020,20,12,21,Fair,50.0,0.0,50.0,77.0,3.0,10.0,No,2020-12-20 21:0:0,True
5698,5836,37.81308,-122.36169,False,0.005,False,False,False,False,False,False,False,False,R,2,2020-03-03 16:49:00,1583244000.0,1583186400.0,2020,3,3,16,Fair,71.0,0.0,71.0,42.0,8.0,10.0,No,2020-3-3 16:0:0,False
5699,5837,37.76181,-122.405846,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-02-07 18:04:00,1581091200.0,1581026400.0,2020,7,2,18,Fair,55.0,0.0,55.0,80.0,7.0,10.0,No,2020-2-7 18:0:0,False
5700,5838,37.811545,-122.363605,False,0.326,False,False,False,False,False,False,False,False,R,3,2018-08-03 09:06:50,1533279600.0,1533247200.0,2018,3,8,9,Partly Cloudy,,,60.1,80.0,3.5,7.0,No,2018-8-3 9:0:0,False
5701,5839,37.810308,-122.364879,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-11-16 14:23:34,1542369600.0,1542319200.0,2018,16,11,14,Haze,,,63.0,40.0,3.5,1.0,No,2018-11-16 14:0:0,False
5702,5840,37.789001,-122.387444,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-09-10 11:48:08,1599728400.0,1599688800.0,2020,10,9,11,Smoke,65.0,0.0,65.0,73.0,3.0,2.0,No,2020-9-10 11:0:0,False
5703,5841,37.70867,-122.47128,False,0.5920000000000001,False,False,True,False,False,False,False,False,R,3,2019-04-07 21:38:41,1554663600.0,1554588000.0,2019,7,4,21,Cloudy,58.0,0.0,58.0,87.0,9.0,10.0,No,2019-4-7 21:0:0,True
5704,5842,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2016-05-12 19:01:26,1463072400.0,1463004000.0,2016,12,5,19,Scattered Clouds,,,61.0,67.0,17.3,10.0,No,2016-5-12 19:0:0,False
5705,5843,37.732295,-122.414206,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-06-09 15:59:00,1591707600.0,1591653600.0,2020,9,6,15,Fair / Windy,79.0,0.0,79.0,27.0,22.0,10.0,No,2020-6-9 15:0:0,False
5706,5844,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2016-08-18 13:21:54,1471518000.0,1471471200.0,2016,18,8,13,Partly Cloudy,,,69.1,65.0,17.3,10.0,No,2016-8-18 13:0:0,False
5707,5845,37.774315,-122.406342,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-02-21 21:26:19,1582311600.0,1582236000.0,2020,21,2,21,Mostly Cloudy,61.0,0.0,61.0,52.0,14.0,10.0,No,2020-2-21 21:0:0,False
5708,5846,37.733097,-122.405617,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-05-16 09:10:02,1526454000.0,1526421600.0,2018,16,5,9,Mostly Cloudy,,,60.1,64.0,10.4,10.0,No,2018-5-16 9:0:0,False
5709,5847,37.765492,-122.412398,False,0.0,False,False,False,False,False,False,False,True,R,2,2019-12-05 14:12:00,1575547200.0,1575496800.0,2019,5,12,14,Cloudy,56.0,0.0,56.0,84.0,0.0,9.0,No,2019-12-5 14:0:0,False
5710,5848,37.734898,-122.408661,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-11-25 22:55:43,1511640000.0,1511560800.0,2017,25,11,22,Scattered Clouds,,,68.0,55.0,19.6,10.0,No,2017-11-25 22:0:0,True
5711,5849,37.736118,-122.407692,False,0.1899999976159999,False,False,False,False,False,False,False,False,R,3,2019-02-04 02:27:13,1549238400.0,1549231200.0,2019,4,2,2,Light Rain,,0.11,50.0,83.0,16.1,4.0,No,2019-2-4 2:0:0,False
5712,5850,37.808109,-122.36718799999998,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-12-09 07:16:16,1575867600.0,1575842400.0,2019,9,12,7,Fog,51.0,0.0,51.0,92.0,3.0,0.12,No,2019-12-9 7:0:0,False
5713,5851,37.768238,-122.405838,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-08-28 13:06:34,1566990000.0,1566943200.0,2019,28,8,13,Mostly Cloudy,76.0,0.0,76.0,54.0,18.0,10.0,No,2019-8-28 13:0:0,False
5714,5852,37.76636,-122.40503,False,0.123,False,False,False,False,False,False,False,False,R,2,2016-08-25 16:45:54,1472133600.0,1472076000.0,2016,25,8,16,Partly Cloudy,,,66.9,63.0,18.4,10.0,No,2016-8-25 16:0:0,False
5715,5853,37.73473,-122.40638,False,0.42,False,False,False,False,False,False,False,False,R,2,2019-02-12 18:52:26,1549987200.0,1549922400.0,2019,12,2,18,Overcast,,,54.0,55.0,8.1,10.0,No,2019-2-12 18:0:0,False
5716,5854,37.778107,-122.401192,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-05-17 13:06:02,1589713200.0,1589666400.0,2020,17,5,13,Mostly Cloudy / Windy,74.0,0.0,74.0,46.0,21.0,10.0,No,2020-5-17 13:0:0,True
5717,5855,37.765236,-122.404898,False,0.596,False,False,False,False,False,False,False,False,R,2,2020-11-30 19:02:00,1606755600.0,1606687200.0,2020,30,11,19,Fair,54.0,0.0,54.0,75.0,10.0,10.0,No,2020-11-30 19:0:0,False
5718,5856,37.76889,-122.405487,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-11-03 20:39:02,1541268000.0,1541196000.0,2018,3,11,20,Scattered Clouds,,,59.0,69.0,8.1,10.0,No,2018-11-3 20:0:0,True
5719,5857,37.808273,-122.367004,False,0.0,False,False,True,False,False,False,True,False,R,3,2020-05-20 17:02:50,1589986800.0,1589925600.0,2020,20,5,17,Fair,69.0,0.0,69.0,53.0,16.0,10.0,No,2020-5-20 17:0:0,False
5720,5858,37.754093,-122.403116,False,0.047,False,False,False,False,False,False,False,False,R,2,2016-06-09 08:50:30,1465452000.0,1465423200.0,2016,9,6,8,Light Drizzle,,0.0,59.0,75.0,12.7,10.0,No,2016-6-9 8:0:0,False
5721,5859,37.733499,-122.412106,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-06 17:24:00,1567782000.0,1567720800.0,2019,6,9,17,Fair / Windy,67.0,0.0,67.0,68.0,23.0,10.0,No,2019-9-6 17:0:0,False
5722,5860,37.784985,-122.392754,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-04-10 19:59:46,1491843600.0,1491775200.0,2017,10,4,19,Overcast,,,57.9,84.0,6.9,10.0,No,2017-4-10 19:0:0,False
5723,5861,37.778107,-122.401192,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-09-17 09:42:56,1568703600.0,1568671200.0,2019,17,9,9,Fair,67.0,0.0,67.0,59.0,7.0,10.0,No,2019-9-17 9:0:0,False
5724,5862,37.77504,-122.406273,False,0.01,False,False,False,False,False,False,False,False,R,3,2016-12-25 08:50:00,1482645600.0,1482616800.0,2016,25,12,8,Mostly Cloudy,42.5,,44.1,79.0,3.5,10.0,No,2016-12-25 8:0:0,True
5725,5863,37.808491,-122.367348,False,0.0,False,False,False,False,False,False,True,False,R,3,2020-02-28 12:21:25,1582884000.0,1582840800.0,2020,28,2,12,Mostly Cloudy,68.0,0.0,68.0,45.0,7.0,10.0,No,2020-2-28 12:0:0,False
5726,5864,37.808712,-122.366631,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-03-26 16:50:46,1490536800.0,1490479200.0,2017,26,3,16,Overcast,,0.0,61.0,64.0,3.5,10.0,No,2017-3-26 16:0:0,True
5727,5865,37.774502000000005,-122.396158,False,0.0,True,False,False,False,True,False,False,False,R,2,2019-08-29 14:52:00,1567080000.0,1567029600.0,2019,29,8,14,Fair,77.0,0.0,77.0,54.0,16.0,10.0,No,2019-8-29 14:0:0,False
5728,5866,37.80856,-122.3667,False,0.042,False,False,False,False,False,False,False,False,R,2,2016-06-13 17:10:02,1465830000.0,1465768800.0,2016,13,6,17,Partly Cloudy,,,64.9,56.0,12.7,10.0,No,2016-6-13 17:0:0,False
5729,5868,37.808235,-122.367111,False,0.0,False,False,True,False,False,False,True,False,R,3,2017-12-18 04:58:23,1513562400.0,1513548000.0,2017,18,12,4,Partly Cloudy,36.8,,39.0,76.0,3.5,10.0,No,2017-12-18 4:0:0,False
5730,5869,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-07-19 16:52:58,1532008800.0,1531951200.0,2018,19,7,16,Partly Cloudy,,,66.9,70.0,18.4,10.0,No,2018-7-19 16:0:0,False
5731,5870,37.748304,-122.408713,False,0.024,True,False,False,False,False,False,False,True,R,2,2020-11-18 23:40:00.000000000,1605733200.0,1605650400.0,2020,18,11,23,Fair,50.0,0.0,50.0,89.0,5.0,9.0,No,2020-11-18 23:0:0,False
5732,5871,37.778081,-122.401165,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-01 17:52:00,1567350000.0,1567288800.0,2019,1,9,17,Fair / Windy,72.0,0.0,72.0,61.0,24.0,10.0,No,2019-9-1 17:0:0,True
5733,5872,37.769672,-122.41613,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-10-12 22:42:46,1539374400.0,1539295200.0,2018,12,10,22,Clear,,,63.0,46.0,8.1,10.0,No,2018-10-12 22:0:0,False
5734,5873,37.741899,-122.4072,False,0.616,False,False,False,False,False,False,False,False,R,2,2019-08-15 17:42:40,1565881200.0,1565820000.0,2019,15,8,17,Fair,81.0,0.0,81.0,44.0,14.0,10.0,No,2019-8-15 17:0:0,False
5735,5874,37.807072,-122.475616,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-08-28 05:13:21,1535425200.0,1535407200.0,2018,28,8,5,Mostly Cloudy,,,59.0,83.0,6.9,10.0,No,2018-8-28 5:0:0,False
5736,5875,37.752502,-122.403008,False,0.0,False,False,True,False,False,False,False,False,R,2,2017-06-14 16:57:00,1497448800.0,1497391200.0,2017,14,6,16,Partly Cloudy,,,70.0,53.0,15.0,10.0,No,2017-6-14 16:0:0,False
5737,5876,37.749542,-122.403557,False,0.01,False,False,False,False,False,False,False,False,R,2,2017-04-19 14:25:50,1492603200.0,1492552800.0,2017,19,4,14,Partly Cloudy,,,68.0,50.0,8.1,10.0,No,2017-4-19 14:0:0,False
5738,5877,37.710354,-122.46536299999998,False,0.0,False,False,True,False,False,False,False,False,R,3,2018-07-10 07:58:17,1531198800.0,1531173600.0,2018,10,7,7,Partly Cloudy,,,64.0,63.0,16.1,10.0,No,2018-7-10 7:0:0,False
5739,5878,37.729946000000005,-122.439507,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-10-26 14:17:06,1572091200.0,1572040800.0,2019,26,10,14,Partly Cloudy,70.0,0.0,70.0,49.0,16.0,10.0,No,2019-10-26 14:0:0,True
5740,5879,37.743958,-122.405594,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-07-03 19:43:56,1530637200.0,1530568800.0,2018,3,7,19,Partly Cloudy,,,69.1,53.0,6.9,10.0,No,2018-7-3 19:0:0,False
5741,5880,37.73539,-122.40918,False,0.095,False,False,False,False,False,False,False,False,R,2,2019-04-25 07:22:56,1556168400.0,1556143200.0,2019,25,4,7,Fair,55.0,0.0,55.0,80.0,12.0,8.0,No,2019-4-25 7:0:0,False
5742,5882,37.76083,-122.39235,False,0.267,False,False,True,False,False,False,False,False,R,2,2016-05-12 10:45:23,1463040000.0,1463004000.0,2016,12,5,10,Overcast,,,59.0,72.0,4.6,10.0,No,2016-5-12 10:0:0,False
5743,5883,37.734257,-122.406487,False,0.0,False,False,False,False,False,False,False,False,L,2,2019-03-27 07:35:30,1553662800.0,1553637600.0,2019,27,3,7,Mostly Cloudy,,,55.9,72.0,16.1,10.0,No,2019-3-27 7:0:0,False
5744,5884,37.73007,-122.43918,False,0.405,False,False,False,False,False,False,False,False,R,3,2019-09-02 16:31:01,1567432800.0,1567375200.0,2019,2,9,16,Mostly Cloudy,67.0,0.0,67.0,70.0,20.0,10.0,No,2019-9-2 16:0:0,True
5745,5885,37.769375,-122.405533,False,0.00999999977648,False,False,False,False,False,False,False,False,R,3,2017-05-11 09:56:47,1494486000.0,1494453600.0,2017,11,5,9,Overcast,,,60.1,64.0,10.4,10.0,No,2017-5-11 9:0:0,False
5746,5886,37.769051,-122.409248,False,0.709999978542,False,False,False,False,False,False,False,False,R,3,2019-09-14 02:19:59,1568419200.0,1568412000.0,2019,14,9,2,Fair,65.0,0.0,65.0,65.0,6.0,10.0,No,2019-9-14 2:0:0,True
5747,5887,37.771915,-122.423416,False,0.0,True,False,False,False,True,False,False,False,R,2,2020-03-08 01:48:04,1583622000.0,1583618400.0,2020,8,3,1,Partly Cloudy,47.0,0.0,47.0,80.0,3.0,10.0,No,2020-3-8 1:0:0,True
5748,5888,37.808979,-122.366966,False,1.42999994755,False,False,False,False,False,False,False,False,R,3,2019-09-27 02:51:10,1569542400.0,1569535200.0,2019,27,9,2,Cloudy,66.0,0.0,66.0,78.0,12.0,10.0,No,2019-9-27 2:0:0,False
5749,5889,37.76905,-122.40925,False,0.228,False,False,False,False,False,False,False,False,L,3,2018-07-30 16:41:21,1532959200.0,1532901600.0,2018,30,7,16,Scattered Clouds,,,61.0,72.0,24.2,10.0,No,2018-7-30 16:0:0,False
5750,5890,37.743949,-122.405578,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-14 17:30:00,1568473200.0,1568412000.0,2019,14,9,17,Partly Cloudy / Windy,66.0,0.0,66.0,68.0,25.0,10.0,No,2019-9-14 17:0:0,True
5751,5891,37.77304,-122.40657,False,0.208,False,False,False,False,False,False,False,False,R,2,2016-12-12 15:36:15,1481547600.0,1481493600.0,2016,12,12,15,Overcast,,,54.0,69.0,,10.0,No,2016-12-12 15:0:0,False
5752,5892,37.734898,-122.408661,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-04-27 02:03:19,1493251200.0,1493244000.0,2017,27,4,2,Scattered Clouds,,,55.9,87.0,10.4,10.0,No,2017-4-27 2:0:0,False
5753,5893,37.784676,-122.392464,False,0.0,True,False,False,False,False,False,False,False,R,3,2019-10-30 23:11:12,1572469200.0,1572386400.0,2019,30,10,23,Fair,54.0,0.0,54.0,30.0,7.0,10.0,No,2019-10-30 23:0:0,False
5754,5894,37.77021,-122.421168,False,0.163,False,False,False,False,False,False,False,False,L,2,2020-11-06 07:30:30,1604638800.0,1604613600.0,2020,6,11,7,Partly Cloudy / Windy,56.0,0.0,56.0,67.0,22.0,10.0,No,2020-11-6 7:0:0,False
5755,5895,37.775979,-122.404821,False,0.288,False,False,True,False,False,False,False,False,R,2,2019-02-07 08:54:44,1549519200.0,1549490400.0,2019,7,2,8,Mostly Cloudy,40.1,,44.1,71.0,6.9,10.0,No,2019-2-7 8:0:0,False
5756,5896,37.72991,-122.4396,False,0.006,False,False,False,False,False,False,False,False,R,2,2019-12-18 13:33:30,1576666800.0,1576620000.0,2019,18,12,13,Light Rain,56.0,0.01,56.0,80.0,15.0,2.0,No,2019-12-18 13:0:0,False
5757,5897,37.766239,-122.405258,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-12-17 07:19:14,1576558800.0,1576533600.0,2019,17,12,7,Cloudy,47.0,0.0,47.0,71.0,0.0,10.0,No,2019-12-17 7:0:0,False
5758,5898,37.785542,-122.39138,False,0.01,False,False,True,False,False,False,False,False,R,3,2016-12-23 18:11:46,1482508800.0,1482444000.0,2016,23,12,18,Mostly Cloudy,,,51.1,77.0,12.7,10.0,No,2016-12-23 18:0:0,False
5759,5899,37.731571,-122.423416,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-05-30 11:41:04,1559206800.0,1559167200.0,2019,30,5,11,Mostly Cloudy,59.0,0.0,59.0,69.0,14.0,10.0,No,2019-5-30 11:0:0,False
5760,5900,37.760635,-122.406281,False,1.25,False,False,False,False,False,False,False,False,R,2,2019-09-13 13:20:39,1568372400.0,1568325600.0,2019,13,9,13,Fair,91.0,0.0,91.0,26.0,9.0,10.0,No,2019-9-13 13:0:0,False
5761,5901,37.74391,-122.40564,False,0.076,False,False,False,False,False,False,False,False,R,2,2020-04-03 22:26:50,1585944000.0,1585864800.0,2020,3,4,22,Fair / Windy,50.0,0.0,50.0,71.0,22.0,10.0,No,2020-4-3 22:0:0,False
5762,5902,37.80827,-122.36701,False,0.0,False,False,True,False,False,False,True,False,R,2,2019-11-02 09:12:00,1572678000.0,1572645600.0,2019,2,11,9,Fair,52.0,0.0,52.0,50.0,0.0,10.0,No,2019-11-2 9:0:0,True
5763,5903,37.732277,-122.414904,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-01-28 04:40:00,1580176800.0,1580162400.0,2020,28,1,4,Cloudy,53.0,0.0,53.0,83.0,3.0,10.0,No,2020-1-28 4:0:0,False
5764,5904,37.71193,-122.41603,False,0.001,False,False,False,False,False,False,False,False,L,2,2019-05-28 09:40:32,1559026800.0,1558994400.0,2019,28,5,9,Mostly Cloudy,59.0,0.0,59.0,75.0,5.0,10.0,No,2019-5-28 9:0:0,False
5765,5905,37.73222,-122.41524,False,0.442,False,False,False,False,False,False,False,False,R,2,2017-08-18 18:09:10,1503072000.0,1503007200.0,2017,18,8,18,Partly Cloudy,,,63.0,87.0,15.0,9.0,No,2017-8-18 18:0:0,False
5766,5906,37.752502,-122.403008,False,0.0,False,False,True,False,False,False,False,False,R,2,2016-06-09 11:48:48,1465462800.0,1465423200.0,2016,9,6,11,Mostly Cloudy,,,62.1,67.0,17.3,10.0,No,2016-6-9 11:0:0,False
5767,5907,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-03-01 10:09:25,1519891200.0,1519855200.0,2018,1,3,10,Light Rain,,0.0,51.1,100.0,23.0,5.0,No,2018-3-1 10:0:0,False
5768,5908,37.7718,-122.42339,False,0.3829999999999999,True,False,False,False,True,False,False,False,R,2,2020-12-30 05:58:00,1609297200.0,1609279200.0,2020,30,12,5,Mostly Cloudy,38.0,0.0,42.0,85.0,6.0,10.0,No,2020-12-30 5:0:0,False
5769,5909,37.719162,-122.448273,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-06-18 15:02:30,1529326800.0,1529272800.0,2018,18,6,15,Scattered Clouds,,,68.0,55.0,20.7,10.0,No,2018-6-18 15:0:0,False
5770,5910,37.808273,-122.367004,False,0.0,False,False,True,False,False,False,True,False,R,3,2019-05-05 17:13:23,1557068400.0,1557007200.0,2019,5,5,17,Partly Cloudy,62.0,0.0,62.0,60.0,17.0,10.0,No,2019-5-5 17:0:0,True
5771,5911,37.731617,-122.434578,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-09-08 01:15:09,1599519600.0,1599516000.0,2020,8,9,1,Partly Cloudy,66.0,0.0,66.0,70.0,14.0,10.0,No,2020-9-8 1:0:0,False
5772,5912,37.808253,-122.366974,False,0.0,False,False,True,False,False,False,True,False,R,2,2020-01-25 14:19:00,1579953600.0,1579903200.0,2020,25,1,14,Mostly Cloudy,61.0,0.0,61.0,75.0,7.0,10.0,No,2020-1-25 14:0:0,True
5773,5913,37.767635,-122.396201,False,0.0,False,False,False,False,True,False,False,False,R,2,2019-12-16 18:38:00,1576512000.0,1576447200.0,2019,16,12,18,Mostly Cloudy,45.0,0.0,48.0,48.0,7.0,10.0,No,2019-12-16 18:0:0,False
5774,5914,37.786991,-122.389854,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-12-04 04:43:23,1575424800.0,1575410400.0,2019,4,12,4,Light Rain,54.0,0.02,54.0,90.0,3.0,6.0,No,2019-12-4 4:0:0,False
5775,5915,37.770737,-122.405975,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-02-09 23:25:30,1486674000.0,1486591200.0,2017,9,2,23,Overcast,,,57.9,84.0,8.1,10.0,No,2017-2-9 23:0:0,False
5776,5916,37.784676,-122.392464,False,0.0,True,False,False,False,False,False,False,False,R,3,2020-01-11 11:51:18,1578733200.0,1578693600.0,2020,11,1,11,Partly Cloudy,57.0,0.0,57.0,62.0,12.0,10.0,No,2020-1-11 11:0:0,True
5777,5917,37.76095,-122.40623,False,0.075,False,False,False,False,False,False,False,False,R,3,2020-05-15 13:08:47,1589540400.0,1589493600.0,2020,15,5,13,Fair,69.0,0.0,69.0,57.0,17.0,10.0,No,2020-5-15 13:0:0,False
5778,5918,37.769595,-122.417835,False,0.0,True,False,False,False,False,False,False,False,R,2,2020-04-05 09:44:00,1586070000.0,1586037600.0,2020,5,4,9,Light Rain,50.0,0.15,50.0,89.0,8.0,3.0,No,2020-4-5 9:0:0,True
5779,5919,37.708294,-122.46913899999998,False,1.24000000954,True,False,False,False,False,False,False,False,R,3,2017-07-30 00:44:19,1501365600.0,1501365600.0,2017,30,7,0,Partly Cloudy,,,60.1,78.0,10.4,10.0,No,2017-7-30 0:0:0,True
5780,5920,37.762676,-122.405228,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-05-12 15:23:13,1589288400.0,1589234400.0,2020,12,5,15,Mostly Cloudy,66.0,0.0,66.0,56.0,15.0,10.0,No,2020-5-12 15:0:0,False
5781,5921,37.761803,-122.405869,False,0.01,False,False,True,False,False,False,False,False,R,2,2016-05-11 18:03:19,1462982400.0,1462917600.0,2016,11,5,18,Clear,,,62.1,65.0,17.3,10.0,No,2016-5-11 18:0:0,False
