Year,timestamp,Day,date,Month,Lat,Hour,Lng,Weather_Condition,Distance(mi),Wind_Chill(F),Crossing,Precipitation(in),Railway,Temperature(F),Stop,Humidity(%),Side,Wind_Speed(mph),Severity,Visibility(mi),Selected,ID
2019,2/28/2020 20:32,6,1/1/2014 0:00,12,37.769398,4,-122.407494,Mostly Cloudy,0,56,FALSE,0,FALSE,56,FALSE,84,R,0,2,10,No,6132
2020,6/11/2019 7:27,8,2/19/2018 0:00,1,37.71019,11,-122.395515,Cloudy,0,56,FALSE,0,FALSE,56,FALSE,69,R,12,2,9,No,6133
2017,1/10/2019 18:48,21,11/23/2017 0:00,9,37.808323,15,-122.367363,Scattered Clouds,0,67,FALSE,0,FALSE,64.9,TRUE,54,R,27.6,3,10,No,6134
2020,6/22/2016 13:43,26,5/29/2017 0:00,2,37.73222,16,-122.41524,Fair,0.442,71,FALSE,0,FALSE,71,FALSE,39,R,9,2,10,No,6135
2020,4/28/2016 11:59,31,1/2/2017 0:00,12,37.80811,14,-122.36719,Partly Cloudy,0.037,59,FALSE,0,FALSE,59,FALSE,55,R,14,2,10,No,6136
2016,1/15/2019 4:14,20,10/8/2012 0:00,10,37.723621,14,-122.401337,Partly Cloudy,0.5,44,FALSE,0,FALSE,77,FALSE,39,R,11.5,2,10,No,6137
2018,7/25/2016 12:59,4,1/1/2014 0:00,4,37.781715,13,-122.39724,Mostly Cloudy,0,63,FALSE,0,FALSE,62.1,FALSE,53,R,16.1,3,10,No,6138
2017,9/21/2017 17:17,28,11/26/2020 0:00,3,37.809905,12,-122.477358,Partly Cloudy,0,64,FALSE,0,FALSE,64.9,FALSE,50,R,18.4,2,10,No,6139
2017,11/11/2017 0:28,4,2/20/2012 0:00,11,37.785542,4,-122.39138,Light Rain,0,65,FALSE,0.02,FALSE,59,FALSE,90,R,11.5,3,8,No,6140
2020,5/16/2018 6:46,15,1/1/2014 0:00,10,37.729954,8,-122.439507,Fair,0,77,FALSE,0,FALSE,77,FALSE,30,R,7,3,10,No,6141
2017,3/10/2017 15:56,18,5/25/2020 0:00,9,37.73226,18,-122.43197,Mostly Cloudy,0.431,64,FALSE,0,FALSE,63,FALSE,72,R,16.1,2,10,No,6142
2020,7/16/2016 16:30,12,11/11/2016 0:00,6,37.740299,16,-122.407852,Mostly Cloudy / Windy,0,69,FALSE,0,FALSE,69,FALSE,54,R,23,2,10,No,6143
2019,2/6/2019 18:17,17,11/11/2020 0:00,4,37.770444,7,-122.421853,Cloudy,0,54,FALSE,0,FALSE,54,FALSE,83,R,7,2,10,No,6144
2016,3/5/2018 17:51,27,7/4/2014 0:00,10,37.726311,19,-122.44603,Light Rain,0,63,FALSE,0.03,FALSE,61,FALSE,90,R,9.2,3,2.5,No,6145
2017,3/29/2020 21:48,13,10/8/2018 0:00,4,37.81053,15,-122.36464,Mostly Cloudy,0,66,FALSE,0,FALSE,59,FALSE,60,R,19.6,1,10,No,6146
2020,3/15/2019 18:44,2,1/1/2019 0:00,5,37.785568,16,-122.391518,Mostly Cloudy,0,65,FALSE,0,FALSE,65,FALSE,65,R,14,3,10,No,6147
2020,6/12/2020 17:00,7,2/16/2015 0:00,3,37.81275,6,-122.36209,Cloudy,0.037,50,FALSE,0,FALSE,50,FALSE,83,R,6,2,10,No,6148
2016,6/2/2017 14:10,13,11/11/2016 0:00,9,37.761818,8,-122.405861,Partly Cloudy,0.01,69,FALSE,0,FALSE,63,FALSE,60,R,11.5,2,10,No,6149
2020,2/29/2020 10:07,5,11/22/2018 0:00,3,37.734693,14,-122.411798,Mostly Cloudy,0,64,FALSE,0,FALSE,64,FALSE,63,R,13,2,10,No,6150
2019,3/14/2020 19:40,11,7/4/2012 0:00,10,37.775564,18,-122.405811,Fair,0,69,FALSE,0,FALSE,69,FALSE,22,R,14,2,10,No,6151
2016,6/20/2018 2:09,19,9/7/2015 0:00,5,37.76542,12,-122.40486,Mostly Cloudy,0.215,54,FALSE,0.02,FALSE,64.9,FALSE,52,R,18.4,3,10,No,6152
2017,4/4/2017 18:41,12,2/19/2018 0:00,9,37.737488,7,-122.402245,Mostly Cloudy,0.01,51,FALSE,0,FALSE,70,FALSE,76,R,3.5,3,10,No,6153
2020,11/6/2018 9:32,12,11/11/2013 0:00,6,37.71951,16,-122.44822,Mostly Cloudy / Windy,0.415,64,FALSE,0,FALSE,64,FALSE,65,R,23,2,10,No,6154
2016,7/26/2018 14:45,14,5/26/2014 0:00,9,37.768227,13,-122.405853,Clear,0,55,FALSE,0,FALSE,73,FALSE,51,R,11.5,2,10,No,6155
2019,2/20/2017 14:14,22,1/16/2012 0:00,12,37.709324,10,-122.467308,Heavy Rain,0.01,53,FALSE,0.08,FALSE,53,FALSE,89,R,12,3,1,No,6156
2016,8/5/2016 17:05,15,11/28/2019 0:00,10,37.80967,22,-122.47733,Light Rain,0.003,54,FALSE,0.02,FALSE,63,FALSE,90,R,9.2,2,5,No,6157
2020,4/4/2020 14:33,31,7/4/2016 0:00,8,37.808253,14,-122.366974,Partly Cloudy,0,70,FALSE,0,FALSE,70,TRUE,59,R,14,2,7,No,6158
2016,2/2/2019 19:29,18,7/4/2017 0:00,8,37.719158,1,-122.448257,Overcast,0,53,FALSE,0,FALSE,60.1,FALSE,90,R,5.8,3,10,No,6159
2020,10/3/2020 11:35,14,5/26/2014 0:00,3,37.808495,9,-122.367325,Rain,0,52,FALSE,0.08,FALSE,52,TRUE,89,R,12,3,4,No,6160
2018,4/30/2018 13:21,18,12/25/2012 0:00,10,37.770729,11,-122.405975,Clear,0,67,FALSE,0,FALSE,61,FALSE,72,R,5,3,10,No,6161
2016,11/28/2016 4:59,27,10/14/2013 0:00,5,37.71951,9,-122.44822,Partly Cloudy,0.016,70,FALSE,0,FALSE,60.1,FALSE,72,R,5.8,2,10,No,6162
2018,5/9/2020 9:29,7,5/28/2012 0:00,12,37.808495,10,-122.367325,Mostly Cloudy,0,56,FALSE,0,FALSE,52,TRUE,77,R,3.5,3,10,No,6163
2017,12/26/2019 14:39,12,1/21/2019 0:00,12,37.76181,5,-122.405846,Scattered Clouds,0,42.6,FALSE,0,FALSE,45,FALSE,82,R,4.6,2,10,No,6164
2020,9/13/2019 16:52,29,1/1/2018 0:00,9,37.750889,9,-122.402939,Partly Cloudy,1.149999976,62,FALSE,0,FALSE,62,FALSE,80,R,9,2,10,No,6165
2016,10/21/2016 17:52,2,1/1/2013 0:00,5,37.726498,11,-122.402885,Scattered Clouds,0,65,FALSE,0,FALSE,61,FALSE,78,R,8.1,1,10,No,6166
2020,5/12/2019 3:14,17,5/25/2020 0:00,1,37.769611,13,-122.416878,Mostly Cloudy,0,54,FALSE,0,FALSE,54,FALSE,57,R,6,2,10,No,6167
2020,1/14/2020 19:06,23,11/23/2017 0:00,11,37.770184,16,-122.418777,Fair,0,61,FALSE,0,FALSE,61,FALSE,60,R,9,1,10,No,6168
2020,5/14/2020 15:07,25,7/4/2019 0:00,11,37.73248,5,-122.41438,Partly Cloudy / Windy,0,53,FALSE,0,FALSE,53,FALSE,80,L,21,3,10,No,6169
2019,12/31/2019 14:55,24,9/2/2019 0:00,9,37.80761,22,-122.475838,Fair,0,71,TRUE,0,FALSE,71,FALSE,53,R,7,2,10,No,6170
2019,1/11/2018 13:46,7,2/15/2016 0:00,9,37.754354,16,-122.402924,Mostly Cloudy / Windy,0.531,71,FALSE,0,FALSE,71,FALSE,61,R,24,2,10,No,6171
2018,9/21/2020 18:19,10,1/16/2012 0:00,5,37.808321,16,-122.36702,Scattered Clouds,2.106,79,FALSE,0,FALSE,63,TRUE,58,R,25.3,2,10,No,6172
2019,4/5/2020 9:33,16,12/25/2020 0:00,9,37.765283,13,-122.404835,Mostly Cloudy,0,70,FALSE,0,FALSE,70,FALSE,57,R,12,2,10,No,6173
2019,1/15/2019 15:48,11,12/25/2013 0:00,6,37.76197,16,-122.40578,Mostly Cloudy,0.125,96,FALSE,0,FALSE,96,FALSE,23,R,10,3,10,No,6174
2018,1/11/2019 19:30,5,11/11/2013 0:00,6,37.714134,3,-122.451393,Scattered Clouds,0,78,FALSE,0,FALSE,53.1,FALSE,89,R,13.8,3,8,No,6175
2017,10/1/2020 5:17,17,12/25/2019 0:00,5,37.806705,19,-122.474876,Partly Cloudy,0,67,FALSE,0,FALSE,57,FALSE,57,R,25.3,2,10,No,6176
2016,2/27/2020 21:00,5,5/28/2012 0:00,6,37.729924,15,-122.439969,Partly Cloudy,0,67,FALSE,0,FALSE,70,FALSE,53,R,16.1,2,10,No,6177
2017,7/20/2016 20:58,25,11/10/2017 0:00,5,37.778683,15,-122.400322,Partly Cloudy,0,55,FALSE,0,FALSE,66,FALSE,60,R,24.2,3,10,No,6178
2017,12/6/2020 22:54,15,10/13/2014 0:00,12,37.732129,12,-122.41564,Mostly Cloudy,0.768,59,FALSE,0,FALSE,55.9,FALSE,69,R,4.6,2,8,No,6179
2017,3/29/2018 0:30,5,10/14/2019 0:00,1,37.808498,16,-122.366852,Partly Cloudy,0,60,FALSE,0,FALSE,50,TRUE,57,R,10.4,3,10,No,6180
2020,7/18/2017 9:52,24,11/28/2019 0:00,10,37.737426,16,-122.407508,Fair,0,68,FALSE,0,FALSE,68,FALSE,56,R,17,2,10,No,6181
2017,6/25/2018 14:05,28,12/25/2020 0:00,3,37.752502,19,-122.403008,Partly Cloudy,0,41,FALSE,0,FALSE,62.1,FALSE,65,R,5.8,2,10,No,6182
2018,12/21/2017 6:56,9,7/4/2017 0:00,1,37.80389,9,-122.47167,Overcast,0.186,56,FALSE,0,FALSE,57.9,FALSE,90,R,8.1,2,10,No,6183
2018,1/8/2018 12:36,18,12/25/2016 0:00,9,37.70867,19,-122.47128,Partly Cloudy,0.592,55,FALSE,0,FALSE,55,FALSE,83,R,15,2,10,No,6184
2019,4/10/2020 8:10,6,7/4/2019 0:00,5,37.80059,8,-122.45388,Cloudy,0.179,55,TRUE,0,FALSE,55,TRUE,83,R,5,1,8,No,6185
2020,11/13/2020 2:05,15,11/28/2013 0:00,3,37.76465,2,-122.404865,Cloudy,0.041,50,FALSE,0.06,FALSE,50,FALSE,77,R,14,2,10,No,6186
2020,1/31/2018 19:00,20,9/7/2015 0:00,8,37.74492,14,-122.40505,Fair / Windy,0.539,73,FALSE,0,FALSE,73,FALSE,53,R,26,2,10,No,6187
2018,9/4/2016 7:53,28,11/11/2014 0:00,2,37.727322,8,-122.402733,Mostly Cloudy,0,59,FALSE,0,FALSE,51.1,FALSE,68,R,10.4,3,10,No,6188
2019,5/2/2017 8:53,17,7/3/2020 0:00,12,37.80771,5,-122.36764,Cloudy,0.037,40,FALSE,0,FALSE,44,FALSE,73,R,8,2,10,No,6189
2018,6/27/2018 9:19,3,1/1/2020 0:00,8,37.74391,19,-122.40564,Haze,0,51,FALSE,0,FALSE,62.1,FALSE,67,R,17.3,2,6,No,6190
2017,2/15/2017 16:31,5,12/25/2014 0:00,4,37.824112,21,-122.479109,Mostly Cloudy,0.688,58,FALSE,0,FALSE,57.9,FALSE,36,R,3.5,2,10,No,6191
2016,8/19/2020 14:28,5,7/3/2015 0:00,6,37.80669,14,-122.474869,Partly Cloudy,0,61,FALSE,0,FALSE,73.9,FALSE,45,R,11.5,2,10,No,6192
2017,11/17/2020 12:07,17,10/10/2016 0:00,1,37.808109,12,-122.367188,Mostly Cloudy,1.429999948,48,FALSE,0,FALSE,48.9,FALSE,74,R,5.8,3,7,No,6193
2016,1/4/2019 16:10,23,2/17/2014 0:00,12,37.78816,22,-122.38858,Scattered Clouds,0.136,56,FALSE,0,FALSE,48,FALSE,68,R,11.5,2,10,No,6194
2020,10/14/2019 16:51,2,5/28/2018 0:00,6,37.778081,18,-122.401165,Partly Cloudy / Windy,0,78,FALSE,0,FALSE,78,FALSE,40,R,23,2,10,No,6195
2020,2/17/2020 10:39,12,10/8/2012 0:00,1,37.787364,18,-122.408231,Partly Cloudy,0,52,TRUE,0,TRUE,52,FALSE,77,R,7,2,10,No,6196
2016,12/30/2020 18:16,31,2/15/2016 0:00,3,37.766317,7,-122.405257,Overcast,0.287,48,FALSE,0,FALSE,55,FALSE,83,R,5.8,2,10,No,6197
2020,2/23/2017 14:29,16,11/28/2019 0:00,11,37.73473,1,-122.40638,Fair,0.42,53,FALSE,0,FALSE,53,FALSE,86,R,5,2,10,No,6198
2017,7/19/2018 6:48,18,12/25/2016 0:00,8,37.808498,18,-122.366852,Partly Cloudy,0,61,FALSE,0,FALSE,63,TRUE,87,R,15,3,9,No,6199
2020,4/19/2018 14:15,24,11/11/2014 0:00,10,37.80811,21,-122.36719,Mostly Cloudy,0.037,60,FALSE,0,FALSE,60,FALSE,80,R,7,3,10,No,6200
2016,11/25/2016 20:52,23,11/12/2018 0:00,3,37.770737,9,-122.405975,Mostly Cloudy,0.01,54,FALSE,0,FALSE,55,FALSE,64,R,5.8,2,10,No,6201
2017,8/4/2016 16:14,4,1/1/2014 0:00,2,37.7889,1,-122.38756,Mostly Cloudy,1.732,72,FALSE,0,FALSE,55.9,FALSE,100,R,8.1,2,10,No,6202
2017,1/20/2017 18:47,17,12/25/2015 0:00,9,37.719143,12,-122.448471,Partly Cloudy,0.01,50,FALSE,0,FALSE,70,FALSE,55,R,4.6,3,10,No,6203
2018,9/2/2017 6:39,3,1/2/2012 0:00,6,37.77304,2,-122.40657,Clear,0.208,50,FALSE,0,FALSE,57,FALSE,87,R,10.4,3,10,No,6204
2017,10/8/2016 10:26,28,1/2/2017 0:00,12,37.808498,18,-122.366852,Partly Cloudy,0,67,FALSE,0,FALSE,54,TRUE,69,R,29,3,10,No,6205
2020,3/22/2020 4:38,15,1/1/2018 0:00,1,37.769291,16,-122.410764,Cloudy,0,52,FALSE,0,FALSE,52,FALSE,59,R,3,2,10,No,6206
2019,8/4/2017 15:15,6,11/11/2019 0:00,11,37.765285,16,-122.404907,Partly Cloudy,0,53,FALSE,0,FALSE,53,FALSE,83,R,16,2,10,No,6207
2019,3/20/2020 11:17,13,7/4/2017 0:00,10,37.812981,23,-122.362183,Fair,0,55,FALSE,0,FALSE,55,FALSE,77,R,7,3,10,No,6208
2020,11/13/2019 13:24,26,10/13/2014 0:00,11,37.778062,11,-122.401983,Fair,0,66,FALSE,0,FALSE,66,FALSE,24,R,15,2,10,No,6209
2019,3/13/2018 4:45,15,10/8/2018 0:00,1,37.711311,13,-122.395523,Rain,0,56,FALSE,0.07,FALSE,52,FALSE,93,R,11.5,2,3,No,6210
2019,10/24/2019 17:28,23,10/9/2017 0:00,3,37.77812,5,-122.40119,Overcast,0,65,FALSE,0,FALSE,53.1,FALSE,86,R,4.6,2,7,No,6211
2019,5/10/2020 19:20,28,12/25/2019 0:00,3,37.78593,6,-122.39108,Mostly Cloudy,0.748,59,FALSE,0.07,FALSE,53.1,FALSE,80,R,5.8,1,9,No,6212
2020,3/14/2019 14:03,4,2/20/2017 0:00,3,37.745239,18,-122.404922,Fair,0,61,FALSE,0,FALSE,61,FALSE,60,R,14,2,10,No,6213
2020,3/23/2017 20:26,8,11/22/2012 0:00,2,37.759823,2,-122.392258,Mostly Cloudy,0.01,50,FALSE,0,FALSE,50,FALSE,86,R,8,3,10,No,6214
2020,10/31/2019 17:46,13,9/2/2019 0:00,9,37.752502,16,-122.40303,Smoke,0,68,FALSE,0,FALSE,68,FALSE,65,R,9,2,2,No,6215
2017,10/20/2019 2:05,17,9/4/2017 0:00,2,37.711312,14,-122.395505,Light Rain,0,65,FALSE,0.01,FALSE,57.9,FALSE,87,R,8.1,2,9,No,6216
2020,7/17/2018 7:02,10,1/16/2012 0:00,6,37.72224,17,-122.443802,Fair / Windy,0,68,FALSE,0,FALSE,68,FALSE,61,L,25,2,10,No,6217
2019,8/21/2019 18:32,25,7/4/2012 0:00,9,37.76778,6,-122.39599,Partly Cloudy,0.558,70,FALSE,0,FALSE,70,FALSE,42,R,3,2,10,No,6218
2018,2/18/2020 1:29,23,7/4/2017 0:00,2,37.80827,16,-122.36701,Clear,0,52,FALSE,0,FALSE,51.1,TRUE,44,R,16.1,2,10,No,6219
2020,2/5/2019 18:25,28,9/4/2017 0:00,2,37.75199,15,-122.391621,Mostly Cloudy,0.393,65,FALSE,0,FALSE,65,FALSE,54,R,14,2,10,No,6220
2018,6/6/2018 12:29,6,11/27/2014 0:00,4,37.80771,17,-122.36764,Light Rain,0.037,54,FALSE,0.02,FALSE,63,FALSE,84,R,12.7,3,6,No,6221
2016,5/30/2019 10:05,5,5/25/2020 0:00,10,37.81014,3,-122.36504,Clear,2.172,55,FALSE,0,FALSE,53.1,FALSE,86,R,3.5,2,10,No,6222
2016,8/17/2019 10:40,29,11/12/2012 0:00,8,37.761818,18,-122.405869,Scattered Clouds,0,59,FALSE,0,FALSE,66.9,FALSE,63,R,21.9,2,10,No,6223
2019,10/29/2018 23:07,7,7/3/2015 0:00,2,37.73259,8,-122.414047,Mostly Cloudy,0,40.1,FALSE,0,FALSE,44.1,FALSE,71,R,6.9,2,10,No,6224
2017,9/12/2020 5:06,28,11/11/2016 0:00,7,37.771915,21,-122.423416,Partly Cloudy,0,62,TRUE,0,TRUE,59,FALSE,87,R,8.1,2,9,No,6225
2018,4/7/2016 9:57,26,9/4/2017 0:00,1,37.73139,12,-122.42325,Scattered Clouds,0.383,53,FALSE,0,FALSE,53.1,FALSE,77,R,6.9,2,10,No,6226
2020,6/8/2016 8:43,9,5/27/2019 0:00,2,37.73473,15,-122.40638,Fair / Windy,0.42,65,FALSE,0,FALSE,65,FALSE,20,R,21,2,10,No,6227
2020,6/14/2020 20:14,19,11/11/2019 0:00,8,37.81053,14,-122.36464,Partly Cloudy / Windy,0,76,FALSE,0,FALSE,76,FALSE,43,R,26,3,8,No,6228
2019,2/8/2017 6:30,4,2/16/2015 0:00,6,37.808498,7,-122.366852,Fair,0.01,58,FALSE,0,FALSE,58,TRUE,78,R,3,3,10,No,6229
2017,10/7/2016 19:07,15,12/25/2019 0:00,1,37.80771,23,-122.36764,Clear,0.037,53,FALSE,0,FALSE,42.1,FALSE,89,R,6.9,2,10,No,6230
2019,4/3/2018 6:23,8,5/25/2015 0:00,1,37.757011,6,-122.403731,Mostly Cloudy,0.122,78,FALSE,0,FALSE,53.1,FALSE,89,L,6.9,2,10,No,6231
2017,2/7/2017 4:54,26,10/12/2020 0:00,6,37.734509,18,-122.408813,Partly Cloudy,0.01,73,FALSE,0,FALSE,68,FALSE,70,R,20.7,2,10,No,6232
2019,2/21/2020 4:42,6,12/25/2014 0:00,9,37.734629,16,-122.406319,Fair / Windy,0,69,FALSE,0,FALSE,69,FALSE,63,R,21,2,10,No,6233
2017,8/1/2018 15:01,19,10/8/2012 0:00,10,37.744827,13,-122.405266,Overcast,0,68,FALSE,0,FALSE,64,FALSE,73,R,9.2,2,10,No,6234
2017,4/3/2020 22:29,19,1/21/2019 0:00,7,37.76197,19,-122.40578,Partly Cloudy,0,56,FALSE,0,FALSE,63,FALSE,72,R,12.7,2,10,No,6235
2019,11/2/2020 13:19,6,11/26/2015 0:00,2,37.81911,17,-122.350359,Mostly Cloudy,3.271,55,FALSE,0,FALSE,52,FALSE,59,R,8.1,2,10,No,6236
2017,11/21/2019 14:30,13,5/25/2015 0:00,3,37.732288,17,-122.414909,Partly Cloudy,0,53,FALSE,0,FALSE,72,FALSE,43,R,13.8,3,10,No,6237
2019,9/24/2020 7:06,9,2/16/2015 0:00,3,37.766317,19,-122.405257,Mostly Cloudy,0.598,71,FALSE,0,FALSE,50,FALSE,66,R,9.2,2,10,No,6238
2018,10/21/2019 9:36,14,7/4/2018 0:00,11,37.775498,9,-122.394837,Haze,0,49,FALSE,0,TRUE,53.6,FALSE,58,R,3.5,2,3,No,6239
2019,4/4/2020 14:40,19,12/25/2018 0:00,11,37.81052,9,-122.36465,Fair / Windy,0,61,FALSE,0,FALSE,61,FALSE,67,R,31,3,10,No,6240
2020,12/6/2019 18:22,17,12/25/2017 0:00,1,37.813697,6,-122.361552,Partly Cloudy,0,41,FALSE,0,FALSE,41,FALSE,89,R,0,2,10,No,6241
2019,11/10/2019 9:36,25,2/20/2012 0:00,1,37.808253,20,-122.366974,Clear,0,72,FALSE,0.1,FALSE,53.1,TRUE,59,R,5.8,2,10,No,6242
2016,1/17/2020 7:25,18,1/2/2012 0:00,10,37.784676,7,-122.392464,Partly Cloudy,0,55,TRUE,0,FALSE,55.9,FALSE,90,R,4.6,2,10,No,6243
2018,4/3/2017 14:49,11,9/2/2013 0:00,9,37.78176,17,-122.39721,Partly Cloudy,0.307,54,FALSE,0,FALSE,64,FALSE,56,R,25.3,2,10,No,6244
2016,11/18/2020 0:20,11,10/14/2013 0:00,11,37.803879,10,-122.471669,Haze,0.211,64,FALSE,0,FALSE,68,FALSE,78,R,4.6,2,6,No,6245
2019,1/10/2017 5:41,23,11/27/2014 0:00,12,37.807923,0,-122.367387,Fair,0.08,43,FALSE,0,FALSE,43,FALSE,86,R,0,2,10,No,6246
2016,11/21/2019 8:10,21,11/22/2012 0:00,5,37.808273,16,-122.367004,Mostly Cloudy,0,56,FALSE,0,FALSE,62.1,TRUE,58,R,15,3,10,No,6247
2018,2/12/2019 5:39,18,5/27/2019 0:00,6,37.808273,10,-122.367004,Scattered Clouds,0,50,FALSE,0,FALSE,62.1,TRUE,75,R,4.6,2,10,No,6248
2020,11/1/2019 8:42,9,11/28/2019 0:00,3,37.808216,14,-122.367073,Mostly Cloudy,0,63,FALSE,0,FALSE,63,TRUE,45,R,0,2,10,No,6249
2017,1/13/2020 15:23,6,9/1/2014 0:00,3,37.775951,21,-122.404854,Partly Cloudy,0,79,FALSE,0,FALSE,48.9,FALSE,74,R,5.8,2,10,No,6250
2017,5/29/2018 23:08,18,1/1/2013 0:00,9,37.778683,7,-122.400322,Overcast,0,53,FALSE,0,FALSE,64,FALSE,90,R,11.5,3,10,No,6251
2020,6/21/2016 9:57,1,2/15/2016 0:00,5,37.753439,16,-122.403051,Fair,0.044,71,FALSE,0,FALSE,71,FALSE,45,R,17,2,10,No,6252
2020,12/31/2020 2:26,8,7/4/2014 0:00,6,37.814015,13,-122.47786,Fair / Windy,1.118,76,FALSE,0,FALSE,76,FALSE,35,R,21,2,10,No,6253
2019,4/17/2020 21:48,19,9/2/2013 0:00,8,37.78593,20,-122.39108,Partly Cloudy,0,61,FALSE,0,FALSE,61,FALSE,78,R,12,3,10,No,6254
2020,9/7/2018 7:28,2,11/11/2020 0:00,6,37.785542,19,-122.39138,Partly Cloudy,0,72,FALSE,0,FALSE,72,FALSE,49,R,20,3,10,No,6255
2018,2/3/2020 16:25,23,5/26/2014 0:00,7,37.734629,5,-122.406319,Scattered Clouds,0,61,FALSE,0.03,FALSE,55.9,FALSE,93,R,13.8,2,10,No,6256
2019,6/18/2020 17:54,16,1/19/2015 0:00,1,37.78326,13,-122.402702,Heavy Rain,0,50,TRUE,0.16,FALSE,55,FALSE,80,R,15,2,4,No,6257
2020,8/22/2019 17:49,19,9/2/2013 0:00,10,37.80811,19,-122.36719,Fair,0.037,59,FALSE,0,FALSE,59,FALSE,81,R,16,2,10,No,6258
2020,3/22/2020 18:39,25,12/25/2013 0:00,11,37.81052,21,-122.36465,Fair,0,52,FALSE,0,FALSE,52,FALSE,71,R,8,1,10,No,6259
2019,10/17/2020 18:10,9,5/29/2017 0:00,8,37.765236,5,-122.404898,Cloudy,0.611,61,FALSE,0,FALSE,61,FALSE,78,R,15,2,10,No,6260
2017,2/27/2017 10:02,22,5/25/2015 0:00,4,37.7862,1,-122.39069,Clear,0.078,54,FALSE,0.46,FALSE,55.9,FALSE,57,R,3.5,2,10,No,6261
2016,2/8/2018 15:30,18,1/1/2019 0:00,8,37.7862,13,-122.39069,Partly Cloudy,0.078,66,FALSE,0,FALSE,69.1,FALSE,65,R,17.3,2,10,No,6262
2018,9/25/2019 9:37,17,2/20/2017 0:00,9,37.784672,18,-122.392464,Partly Cloudy,0,59,TRUE,0,FALSE,57.9,FALSE,81,R,23,3,10,No,6263
2019,10/26/2016 10:56,28,1/1/2018 0:00,1,37.73864,7,-122.407997,Mostly Cloudy,0.01,49,FALSE,0,FALSE,52,FALSE,83,R,5.8,3,10,No,6264
2018,3/12/2017 1:18,25,1/1/2013 0:00,10,37.727383,6,-122.402481,Overcast,0.01,61,FALSE,0,FALSE,57.9,FALSE,93,R,13,2,8,No,6265
2018,9/1/2019 14:02,23,11/22/2018 0:00,7,37.784858,19,-122.392571,Scattered Clouds,0,94,FALSE,0,FALSE,64,FALSE,67,R,23,2,10,No,6266
2020,12/26/2019 14:45,5,10/9/2017 0:00,1,37.775558,15,-122.405807,Fair,0,55,FALSE,0,FALSE,55,FALSE,69,R,13,3,10,No,6267
2019,3/20/2019 4:48,9,11/22/2012 0:00,10,37.808273,8,-122.367004,Fair,0,58,FALSE,0,FALSE,58,TRUE,65,R,3,3,10,No,6268
2020,9/29/2017 11:26,3,9/1/2014 0:00,2,37.807699,8,-122.367652,Fair,0.194,45,FALSE,0,FALSE,48,FALSE,48,R,6,2,10,No,6269
2018,7/12/2017 7:58,10,1/19/2015 0:00,12,37.775314,16,-122.406052,Partly Cloudy,0,66,FALSE,0,FALSE,55,FALSE,77,R,5.8,3,9,No,6270
2020,4/5/2018 18:26,13,9/3/2012 0:00,2,37.79484,17,-122.42314,Mostly Cloudy,0,52,TRUE,0,FALSE,52,FALSE,74,R,17,2,10,No,6271
2019,3/20/2020 17:11,30,5/27/2019 0:00,12,37.752502,5,-122.40303,Mostly Cloudy,0,51,FALSE,0,FALSE,51,FALSE,71,R,10,2,10,No,6272
2016,12/14/2017 9:43,12,12/25/2012 0:00,9,37.73007,11,-122.43918,Scattered Clouds,0.405,67,FALSE,0,FALSE,64.9,FALSE,56,R,15,2,10,No,6273
2019,3/29/2017 22:00,17,12/25/2017 0:00,10,37.76197,14,-122.40578,Fair / Windy,0.234,67,FALSE,0,FALSE,67,FALSE,45,R,22,3,10,No,6274
2018,11/26/2016 17:22,11,9/2/2019 0:00,7,37.732208,18,-122.414513,Partly Cloudy,0.01,82,FALSE,0,FALSE,66,FALSE,68,R,23,3,10,No,6275
2019,10/23/2019 7:36,12,5/25/2020 0:00,12,37.749703,1,-122.396256,Cloudy,0,61,FALSE,0,FALSE,61,FALSE,87,L,5,2,9,No,6276
2020,4/8/2019 9:28,1,2/17/2014 0:00,12,37.76899,17,-122.406998,Fair,0.189999998,54,FALSE,0,FALSE,54,FALSE,69,R,12,2,10,No,6277
2019,4/17/2020 16:21,31,1/16/2017 0:00,10,37.76199,7,-122.40596,Fair,0,50,FALSE,0,FALSE,50,FALSE,59,R,6,4,10,No,6278
2016,9/6/2018 8:28,5,10/8/2012 0:00,8,37.80628,4,-122.47461,Overcast,0.23,41,FALSE,0,FALSE,60.1,FALSE,78,R,9.2,2,10,No,6279
2019,7/24/2018 18:26,9,11/23/2017 0:00,12,37.752755,11,-122.40279,Cloudy,1.126,55,FALSE,0,FALSE,55,FALSE,88,R,5,3,10,No,6280
2019,3/2/2018 12:46,23,1/21/2013 0:00,8,37.732292,12,-122.414909,Fair,0,74,FALSE,0,FALSE,74,FALSE,62,R,5,3,9,No,6281
2019,3/20/2020 21:20,19,11/28/2013 0:00,5,37.81053,19,-122.36464,Light Rain,0,57,FALSE,0,FALSE,57,FALSE,72,R,12,4,10,No,6282
2019,8/20/2016 15:22,30,11/22/2012 0:00,9,37.759823,8,-122.392258,Partly Cloudy,0,57,FALSE,0,FALSE,57,FALSE,74,R,10,3,10,No,6283
2018,3/18/2019 6:00,19,11/27/2014 0:00,4,37.78667,14,-122.3902,Partly Cloudy,2.057,64,TRUE,0,FALSE,63,FALSE,58,R,16.1,2,10,No,6284
